Ticker,Drawdown Start,Recovery Start,Recovery Days
CVS,2016-07-18,2017-08-08,386
CVS,2017-10-20,2018-08-28,312
CVS,2019-01-31,2019-09-16,228
CVS,2020-04-03,2020-12-01,242
CVS,2022-06-28,2022-09-20,84
CVS,2022-10-17,2022-12-30,74
CVS,2023-01-19,2023-12-21,336
CVV,2012-01-23,2013-03-04,406
CVV,2013-06-11,2013-08-23,73
CVV,2014-06-11,2014-12-26,198
CVV,2015-05-07,2016-08-31,482
CVV,2016-12-19,2017-01-12,24
CVV,2018-02-06,2020-02-04,728
CVV,2020-04-15,2020-11-04,203
CVV,2021-06-09,2021-10-08,121
CVV,2022-01-27,2022-03-09,41
CVV,2022-03-17,2022-03-18,1
CVV,2022-03-25,2022-08-18,146
CWL,2011-11-18,2012-01-20,63
CWL,2013-06-14,2014-03-19,278
CWL,2015-03-10,2015-10-09,213
CWL,2015-10-19,2015-11-05,17
CWL,2016-02-10,2017-03-03,387
CWN,2011-08-23,2012-04-18,239
CWN,2013-01-17,2013-10-23,279
CWN,2014-07-09,2014-11-06,120
CWN,2015-02-06,2016-02-08,367
CWN,2016-07-08,2017-02-28,235
CWP,2011-10-28,2012-12-19,418
CWP,2013-06-25,2013-09-20,87
CWP,2013-12-02,2014-06-06,186
CWP,2014-09-15,2015-05-12,239
CWP,2015-09-24,2016-05-20,239
CWP,2017-08-28,2017-11-17,81
CWY,2013-11-22,2016-01-12,781
CXL,2010-10-19,2010-12-21,63
CXL,2011-11-17,2012-09-04,292
CXL,2014-05-06,2014-11-10,188
CXL,2014-11-12,2015-05-21,190
CXL,2015-06-01,2015-06-02,1
CXL,2015-06-04,2015-06-22,18
CXL,2015-06-25,2015-10-08,105
CXL,2015-12-10,2016-04-06,118
CXL,2016-04-08,2016-04-11,3
CXL,2016-04-25,2016-04-26,1
CXL,2016-04-28,2016-07-14,77
CXL,2016-07-21,2016-07-22,1
CXL,2016-10-10,2016-10-12,2
CXL,2016-10-13,2016-10-17,4
CXL,2016-10-18,2016-10-19,1
CXL,2016-11-21,2016-11-25,4
CXL,2016-11-28,2017-02-09,73
CXL,2017-02-10,2017-02-13,3
CXL,2017-02-16,2017-02-21,5
CXL,2017-02-28,2017-03-01,1
CXL,2017-03-02,2017-03-03,1
CXL,2017-03-27,2017-04-05,9
CXL,2017-05-01,2017-05-02,1
CXL,2017-05-08,2017-05-17,9
CXL,2017-05-25,2017-06-06,12
CXL,2017-08-22,2017-08-30,8
CXL,2017-09-08,2017-09-11,3
CXL,2017-09-21,2017-09-22,1
CXL,2017-09-27,2017-12-21,85
CXL,2017-12-22,2017-12-26,4
CXM,2022-04-06,2023-03-20,348
CXX,2010-11-15,2011-04-12,148
CXX,2011-05-05,2011-05-23,18
CXX,2011-06-09,2011-07-18,39
CXX,2011-10-07,2011-10-18,11
CXX,2011-12-09,2011-12-29,20
CXX,2011-12-30,2012-01-11,12
CXX,2012-07-18,2012-07-19,1
CXX,2012-07-27,2012-09-11,46
CXX,2012-09-17,2012-09-26,9
CXX,2014-03-28,2014-06-11,75
CXX,2016-04-04,2016-09-27,176
CXZ,2011-03-16,2012-06-12,454
CXZ,2012-08-31,2013-05-09,251
CYC,2011-08-11,2012-09-04,390
CYC,2015-03-31,2016-07-18,475
CYC,2017-02-17,2017-03-30,41
CYG,2011-02-24,2011-06-08,104
CYG,2011-07-07,2011-09-23,78
CYG,2011-12-23,2012-08-31,252
CYG,2013-03-13,2014-09-29,565
CYG,2014-11-04,2014-11-10,6
CYL,2010-10-20,2010-11-15,26
CYL,2010-11-22,2010-11-24,2
CYL,2011-09-14,2011-12-08,85
CYL,2012-09-24,2013-06-14,263
CYL,2013-08-16,2013-11-20,96
CYL,2013-12-05,2013-12-16,11
CYL,2013-12-23,2014-06-10,169
CYL,2015-01-21,2015-10-29,281
CYL,2016-07-20,2016-09-19,61
CYM,2010-10-28,2012-09-11,684
CYM,2012-12-06,2014-01-08,398
CYM,2014-10-16,2016-01-19,460
CYM,2016-08-31,2016-11-15,76
CYP,2011-05-27,2011-06-06,10
CYP,2011-07-28,2012-08-31,400
CYP,2012-10-12,2013-12-09,423
CYP,2015-03-16,2015-11-25,254
CYP,2016-03-01,2016-06-10,101
CYP,2016-06-22,2016-06-23,1
CYP,2016-08-22,2017-06-19,301
CYP,2017-08-11,2017-08-15,4
CYP,2017-08-24,2017-09-29,36
CZN,2011-08-19,2011-12-14,117
CZN,2012-06-06,2012-12-13,190
CZN,2014-10-15,2015-02-25,133
CZN,2015-12-07,2016-06-17,193
CZR,2016-11-23,2016-12-23,30
CZR,2018-12-04,2019-03-04,90
CZR,2019-08-26,2019-12-04,100
CZR,2020-03-26,2020-09-09,167
CZR,2021-12-27,2023-01-23,392
CZR,2023-05-09,2023-07-10,62
DAF,2010-10-19,2010-11-08,20
DAF,2011-01-04,2011-02-04,31
DAF,2011-09-23,2012-04-18,208
DAF,2012-09-25,2014-02-05,498
DAF,2015-01-16,2015-06-02,137
DAF,2016-01-25,2016-05-10,106
DAU,2010-11-05,2010-11-12,7
DAU,2010-11-15,2011-01-07,53
DAU,2011-10-07,2011-11-10,34
DAU,2011-12-01,2012-03-29,119
DAU,2012-04-12,2012-04-30,18
DAU,2012-05-03,2012-05-04,1
DAU,2012-05-10,2012-05-17,7
DAU,2012-05-23,2012-07-23,61
DAU,2012-10-15,2012-10-17,2
DAU,2012-10-23,2012-11-01,9
DAU,2012-11-02,2012-11-14,12
DAU,2013-12-13,2014-01-08,26
DAU,2014-01-15,2014-01-22,7
DAU,2014-01-28,2014-02-03,6
DAU,2014-02-10,2014-02-12,2
DAU,2014-06-05,2015-07-22,412
DAU,2015-10-20,2016-02-03,106
DAU,2016-06-22,2017-02-15,238
DAU,2017-06-26,2017-11-22,149
DCC,2011-06-22,2012-03-14,266
DCC,2013-12-30,2014-05-28,149
DCC,2015-01-05,2015-07-08,184
DCC,2016-11-25,2018-01-18,419
DCC,2018-04-16,2018-05-04,18
DCL,2010-12-03,2012-05-23,537
DCL,2012-12-03,2013-02-12,71
DCL,2015-06-04,2016-02-26,267
DCL,2017-05-10,2017-09-14,127
DCL,2017-11-14,2017-12-08,24
DCL,2018-02-28,2019-03-22,387
DCL,2019-11-22,2019-11-27,5
DCL,2020-05-13,2020-06-15,33
DCL,2020-07-07,2021-01-05,182
DCN,2016-01-15,2016-11-15,305
DDD,2011-09-19,2012-02-24,158
DDD,2014-04-16,2016-04-11,726
DDD,2016-12-14,2017-01-20,37
DDD,2017-04-26,2017-05-12,16
DDD,2017-08-29,2018-05-08,252
DDD,2018-12-13,2019-12-27,379
DDD,2020-04-16,2020-12-07,235
DDD,2021-10-13,2023-03-06,509
DDR,2011-08-19,2012-02-10,175
DDR,2013-08-20,2014-04-08,231
DDR,2015-05-12,2015-12-17,219
DDR,2016-10-26,2018-07-09,621
DDR,2018-11-07,2019-03-27,140
DDR,2020-01-17,2020-11-17,305
DDT,2017-01-10,2017-01-25,15
DDT,2017-04-10,2017-05-04,24
DDT,2020-03-19,2020-10-02,197
DDT,2022-12-14,2023-02-02,50
DEM,2011-08-22,2012-02-28,190
DEM,2012-06-25,2012-10-03,100
DEM,2013-06-14,2013-10-30,138
DEM,2014-01-09,2014-06-03,145
DEM,2014-11-07,2015-05-26,200
DEM,2015-07-22,2016-04-27,280
DEM,2018-06-29,2019-02-25,241
DEM,2019-09-19,2019-11-06,48
DEM,2020-03-17,2020-10-26,223
DEM,2020-10-29,2020-11-02,4
DEM,2021-12-01,2022-02-02,63
DEM,2022-05-02,2023-01-17,260
DEV,2010-12-31,2011-03-03,62
DEV,2011-05-16,2011-07-07,52
DEV,2011-07-08,2011-07-20,12
DEV,2011-12-19,2012-09-13,269
DEV,2012-11-27,2014-06-23,573
DEV,2014-07-09,2014-07-15,6
DEV,2014-07-16,2014-07-17,1
DEV,2014-07-18,2015-05-08,294
DEV,2015-08-25,2016-06-06,286
DEV,2016-11-14,2017-01-12,59
DEV,2017-06-21,2017-11-15,147
DFM,2011-03-23,2012-05-01,405
DFM,2012-07-10,2012-10-08,90
DFM,2014-11-20,2016-09-13,663
DFM,2016-11-10,2017-02-23,105
DFM,2017-05-15,2019-09-09,847
DFM,2020-03-30,2020-08-31,154
DGO,2013-11-29,2014-02-19,82
DGO,2014-05-16,2015-03-18,306
DGR,2016-09-30,2016-12-12,73
DHR,2011-08-23,2012-02-06,167
DHR,2014-09-25,2014-09-26,1
DHR,2014-10-01,2014-10-23,22
DHR,2016-02-19,2016-04-08,49
DHR,2017-08-31,2017-10-05,35
DHR,2019-01-03,2019-01-04,1
DHR,2020-04-30,2020-05-08,8
DHR,2022-02-24,2022-09-14,202
DHR,2022-10-28,2023-01-20,84
DHR,2023-02-22,2023-09-07,197
DHR,2023-10-27,2024-01-09,74
DIV,2015-05-07,2015-05-28,21
DIV,2015-06-02,2016-04-18,321
DIV,2016-11-29,2017-01-03,35
DIV,2018-03-14,2018-06-12,90
DIV,2018-12-26,2019-04-15,110
DIV,2019-05-08,2019-09-11,126
DIV,2020-03-13,2020-11-18,250
DIV,2022-07-08,2022-09-09,63
DIV,2022-09-29,2023-02-03,127
DIV,2023-02-28,2023-12-22,297
DLC,2013-07-22,2013-10-23,93
DLC,2014-06-17,2015-01-09,206
DLC,2015-06-29,2015-09-09,72
DLC,2016-03-03,2016-12-02,274
DME,2012-08-09,2012-08-31,22
DME,2014-07-11,2014-09-18,69
DME,2016-05-03,2016-05-27,24
DME,2016-05-31,2016-06-02,2
DNA,2022-01-31,2023-07-25,540
DOR,2010-10-18,2011-01-07,81
DOR,2011-03-23,2011-11-22,244
DOR,2012-04-12,2012-06-28,77
DOR,2012-12-12,2013-11-14,337
DOR,2014-05-16,2014-10-30,167
DOR,2015-02-05,2015-06-04,119
DOR,2015-09-23,2016-04-18,208
DOR,2017-02-02,2017-09-11,221
DOW,2020-03-10,2020-08-14,157
DOW,2021-09-27,2022-03-10,164
DOW,2022-07-25,2023-02-02,192
DOW,2023-10-11,2024-01-09,90
DRUG,2022-01-03,2022-10-26,296
DRUG,2022-10-28,2022-10-31,3
DRX,2010-10-18,2011-01-12,86
DRX,2012-09-05,2013-04-23,230
DTC,2022-08-15,2023-03-16,213
DTI,2023-06-05,2024-04-29,329
DTL,2011-02-10,2012-07-12,518
DTL,2012-08-21,2013-06-14,297
DTL,2013-09-23,2015-03-26,549
DTL,2015-08-12,2015-08-27,15
DTL,2015-08-28,2016-02-22,178
DTL,2017-06-30,2017-10-13,105
DTL,2018-08-01,2021-02-12,926
DTM,2023-02-27,2023-08-22,176
DTS,2015-05-20,2015-11-12,176
DVN,2010-10-18,2010-11-11,24
DVN,2011-07-20,2012-03-14,238
DVN,2012-06-11,2013-06-14,368
DVN,2013-06-24,2013-06-25,1
DVN,2014-10-20,2015-05-20,212
DVN,2015-07-22,2016-06-14,328
DVN,2017-04-12,2017-11-17,219
DVN,2018-04-02,2018-05-31,59
DVN,2018-11-02,2020-12-03,762
DVN,2023-02-02,2024-04-11,434
DWS,2013-03-20,2013-08-16,149
DWS,2013-10-15,2013-10-16,1
DWS,2014-02-24,2015-05-07,437
DWS,2015-10-14,2016-04-12,181
DWS,2017-09-22,2017-10-09,17
DXS,2010-10-18,2010-11-17,30
DXS,2011-08-10,2012-02-07,181
DXS,2012-07-11,2012-08-23,43
DXS,2014-10-15,2014-10-27,12
DXS,2015-10-02,2015-12-10,69
DXS,2016-01-26,2016-04-26,91
DXS,2018-11-30,2019-03-27,117
DYL,2010-10-25,2011-03-02,128
DYL,2016-09-08,2016-12-20,103
EAF,2019-02-04,2019-10-03,241
EAF,2020-02-12,2020-12-03,295
EAF,2021-08-25,2021-12-17,114
EAS,2011-03-15,2013-02-13,701
EAS,2013-04-26,2014-03-31,339
EAS,2014-04-03,2015-08-05,489
EAS,2015-11-13,2016-04-05,144
EAS,2016-10-31,2017-03-16,136
EBG,2011-01-07,2011-02-14,38
EBG,2011-10-31,2012-03-19,140
EBG,2012-04-02,2012-11-15,227
EBG,2012-12-07,2013-02-19,74
EBG,2015-02-25,2015-03-12,15
EBG,2015-10-12,2017-01-03,449
EBG,2017-09-19,2017-11-29,71
EBND,2011-12-07,2012-03-06,90
EBND,2012-07-17,2012-07-30,13
EBND,2013-06-27,2014-04-30,307
EBND,2014-11-06,2016-04-05,516
EBND,2016-12-08,2017-03-24,106
EBND,2018-05-30,2019-01-29,244
EBND,2020-03-23,2020-07-22,121
EBND,2021-04-21,2023-01-11,630
EBND,2023-10-02,2023-12-28,87
EBO,2011-07-08,2012-09-20,440
EBO,2014-07-30,2015-03-23,236
EBO,2016-06-15,2016-10-18,125
ECF,2011-08-12,2012-02-15,187
ECF,2015-09-09,2016-05-04,238
ECF,2018-11-30,2019-03-15,105
ECF,2020-04-01,2020-06-23,83
ECF,2021-10-08,2023-03-14,522
ECF,2023-03-30,2023-07-12,104
ECF,2023-10-24,2024-02-06,105
ECL,2011-09-16,2011-10-27,41
ECL,2014-12-18,2015-03-24,96
ECL,2016-01-21,2016-05-13,113
ECL,2016-12-12,2017-01-20,39
ECL,2019-12-12,2020-02-13,63
ECL,2020-03-19,2020-06-10,83
ECL,2021-07-28,2021-08-26,29
ECL,2022-02-07,2023-03-14,400
ECL,2023-11-14,2023-12-04,20
ECP,2019-04-18,2020-01-24,281
ECP,2020-08-17,2020-11-03,78
ECP,2020-11-18,2021-02-12,86
ECS,2010-10-19,2010-10-28,9
ECS,2011-04-14,2014-02-11,1034
ECS,2014-10-17,2015-04-29,194
ECS,2015-09-03,2016-03-21,200
EDC,2011-07-08,2012-04-04,271
EDC,2012-05-25,2012-11-16,175
EDC,2013-05-22,2013-11-11,173
EDC,2014-01-09,2014-05-21,132
EDC,2014-11-11,2015-05-20,190
EDC,2015-07-13,2016-05-18,310
EDC,2016-06-29,2016-07-18,19
EDC,2016-12-30,2017-02-03,35
EDC,2018-05-23,2019-03-28,309
EDC,2019-06-28,2019-12-12,167
EDC,2020-03-20,2020-09-08,172
EDC,2021-08-16,2023-02-08,541
EDC,2023-04-14,2023-06-07,54
EDC,2023-08-30,2024-03-14,197
EEG,2012-08-29,2012-08-31,2
EER,2015-01-29,2016-09-14,594
EER,2017-03-01,2017-10-03,216
EFE,2011-08-17,2013-01-31,533
EFE,2013-04-15,2013-06-21,67
EFE,2013-09-03,2015-05-04,608
EFE,2016-01-05,2016-10-26,295
EFE,2016-12-08,2017-02-10,64
EFE,2017-02-17,2017-12-04,290
EGF,2010-12-28,2011-06-14,168
EGF,2013-05-16,2014-03-24,312
EGF,2015-07-07,2015-10-08,93
EGF,2016-12-19,2017-06-01,164
EGF,2018-02-26,2018-08-20,175
EGF,2021-03-25,2021-07-22,119
EGF,2021-11-05,2021-11-19,14
EGF,2021-12-03,2022-01-07,35
EGF,2022-01-14,2023-02-14,396
EGF,2023-04-14,2023-05-12,28
EGF,2023-11-02,2023-11-03,1
EGF,2023-11-07,2023-12-21,44
EGH,2010-10-26,2011-01-18,84
EGH,2011-09-16,2013-02-15,518
EGH,2015-10-05,2016-07-13,282
EGH,2016-12-08,2017-01-03,26
EGH,2018-08-09,2019-07-17,342
EGH,2019-12-12,2020-07-30,231
EGH,2020-08-26,2021-02-18,176
EGL,2016-02-05,2016-07-29,175
EGL,2017-03-27,2017-09-19,176
EGL,2017-12-28,2018-06-18,172
EGN,2010-10-18,2010-12-27,70
EGN,2011-08-22,2012-03-01,192
EGN,2012-05-22,2012-09-04,105
EGN,2012-11-30,2013-03-15,105
EGN,2013-04-25,2013-05-09,14
EGN,2014-09-26,2015-05-19,235
EGN,2015-08-04,2016-06-21,322
EGN,2017-03-22,2017-11-06,229
EGO,2011-02-08,2011-08-22,195
EGO,2011-12-28,2012-10-03,280
EGO,2013-02-06,2014-07-07,516
EGO,2014-11-14,2016-04-19,522
EGO,2016-10-26,2017-05-22,208
EGO,2017-06-20,2019-04-04,653
EGO,2020-03-23,2020-04-28,36
EGO,2020-05-07,2020-05-22,15
EGO,2021-03-24,2022-02-28,341
EGO,2022-06-14,2023-01-06,206
EGO,2023-09-21,2023-11-22,62
EGY,2011-06-13,2012-02-15,247
EGY,2012-11-28,2013-01-11,44
EGY,2013-04-02,2014-01-07,280
EGY,2014-11-26,2017-01-27,793
EGY,2017-05-09,2017-05-30,21
EGY,2017-07-10,2018-03-12,245
EGY,2018-12-13,2019-04-09,117
EGY,2019-06-10,2019-11-04,147
EGY,2020-03-26,2020-12-04,253
EGY,2021-09-20,2021-10-25,35
EGY,2022-09-07,2023-09-07,365
EHL,2020-09-28,2022-03-01,519
EHX,2010-12-29,2011-03-18,79
EHX,2011-09-15,2011-10-19,34
EHX,2013-12-11,2014-02-27,78
EINC,2012-12-28,2013-02-07,41
EINC,2014-10-29,2016-07-19,629
EINC,2017-05-31,2018-01-17,231
EINC,2018-04-05,2018-08-10,127
EINC,2018-10-30,2019-04-24,176
EINC,2019-10-03,2020-11-30,424
EINC,2022-11-04,2022-12-07,33
EINC,2023-04-20,2023-06-12,53
ELD,2011-10-14,2012-03-01,139
ELD,2012-07-13,2012-08-03,21
ELD,2013-06-21,2014-05-12,325
ELD,2014-10-31,2016-04-08,525
ELD,2016-12-16,2017-03-02,76
ELD,2018-05-29,2019-01-30,246
ELD,2020-03-19,2020-08-07,141
ELD,2021-04-30,2021-06-07,38
ELD,2021-07-26,2023-01-09,532
ELD,2023-10-24,2023-12-20,57
ELE,2014-10-20,2017-10-16,1092
ELO,2011-01-24,2011-09-02,221
ELO,2012-01-13,2012-09-28,259
ELO,2013-01-31,2014-08-26,572
ELO,2014-08-27,2014-12-12,107
ELO,2014-12-16,2014-12-17,1
ELO,2014-12-23,2015-07-15,204
ELO,2015-12-30,2016-09-23,268
ELS,2012-11-15,2013-01-29,75
ELS,2013-09-17,2014-02-18,154
ELS,2016-11-22,2017-03-07,105
ELS,2018-02-23,2018-05-07,73
ELS,2020-04-03,2020-09-08,158
ELS,2020-10-27,2021-03-31,155
ELS,2022-02-25,2023-02-27,367
ELS,2023-04-26,2023-05-22,26
ELS,2023-10-10,2023-12-01,52
ELT,2010-10-21,2011-02-01,103
ELT,2011-05-31,2012-03-20,294
ELT,2012-08-01,2013-01-18,170
ELT,2013-07-10,2013-10-24,106
ELT,2014-07-10,2015-01-29,203
ELT,2016-06-07,2017-04-03,300
EMB,2011-03-09,2011-05-13,65
EMB,2013-06-11,2014-02-19,253
EMB,2015-01-07,2015-04-02,85
EMB,2015-07-30,2015-12-10,133
EMB,2015-12-21,2016-03-18,88
EMB,2016-12-23,2017-03-03,70
EMB,2018-03-20,2019-01-31,317
EMB,2020-03-23,2020-07-20,119
EMB,2021-04-07,2021-06-09,63
EMB,2021-11-26,2023-01-17,417
EMB,2023-10-10,2023-12-15,66
EMD,2013-06-11,2014-03-24,286
EMD,2014-11-14,2015-05-27,194
EMD,2015-07-09,2016-03-31,266
EMD,2016-12-27,2017-02-13,48
EMD,2018-03-23,2019-02-12,326
EMD,2020-03-26,2020-08-11,138
EMD,2021-12-21,2023-01-06,381
EMD,2023-10-23,2023-12-12,50
EME,2010-10-18,2010-11-08,21
EME,2011-07-25,2012-01-25,184
EME,2013-10-16,2014-01-13,89
EME,2014-08-26,2015-01-05,132
EME,2015-01-21,2015-03-23,61
EME,2015-10-27,2015-11-05,9
EME,2016-02-09,2016-04-18,69
EME,2017-05-04,2017-06-28,55
EME,2017-07-10,2017-09-25,77
EME,2018-06-28,2019-04-16,292
EME,2020-03-02,2020-09-25,207
EME,2022-02-17,2022-09-14,209
EMH,2013-05-08,2014-01-13,250
EMH,2014-05-28,2015-07-06,404
EMH,2016-08-19,2016-10-19,61
EMH,2017-02-16,2020-01-24,1072
EML,2011-06-24,2011-09-09,77
EML,2012-07-09,2013-04-10,275
EML,2013-05-20,2013-07-30,71
EML,2014-02-20,2014-05-07,76
EML,2014-05-21,2014-11-11,174
EML,2015-08-12,2016-01-13,154
EML,2016-01-28,2016-07-27,181
EML,2018-01-05,2018-04-23,108
EML,2018-10-23,2019-04-02,161
EML,2019-06-04,2019-11-11,160
EML,2020-03-25,2020-10-21,210
EML,2021-09-29,2022-12-16,443
EML,2023-04-10,2023-12-14,248
EMN,2011-09-01,2012-02-10,162
EMN,2014-09-19,2015-06-12,266
EMN,2015-09-17,2016-04-21,217
EMN,2016-08-18,2016-11-30,104
EMN,2018-08-29,2019-11-14,442
EMN,2020-03-06,2020-07-09,125
EMN,2021-09-17,2022-01-03,108
EMN,2022-04-27,2023-03-07,314
EMN,2023-04-10,2023-07-11,92
EMN,2023-09-28,2023-12-27,90
EMP,2011-08-10,2012-10-01,418
EMP,2013-08-22,2013-12-27,127
EMP,2013-12-31,2014-01-17,17
EMP,2014-02-12,2014-02-14,2
EMP,2014-02-18,2014-02-19,1
EMP,2014-11-20,2014-12-01,11
EMP,2015-07-13,2015-07-14,1
EMP,2015-07-15,2015-07-17,2
EMP,2015-08-26,2015-09-22,27
EMP,2015-10-05,2015-10-06,1
EMP,2015-10-26,2015-10-29,3
EMP,2015-12-11,2016-04-14,125
EMP,2016-07-06,2016-10-03,89
EMP,2016-10-10,2016-10-17,7
EMP,2016-10-18,2016-10-20,2
EMP,2017-01-04,2017-01-17,13
EMP,2017-01-26,2017-01-27,1
EMP,2017-06-26,2017-06-27,1
EMP,2017-06-28,2017-08-16,49
EMP,2017-08-23,2017-09-01,9
EMP,2017-09-07,2017-09-11,4
EMP,2018-02-09,2018-10-04,237
EMR,2011-06-13,2012-02-07,239
EMR,2012-06-20,2012-09-14,86
EMR,2014-08-18,2016-03-28,588
EMR,2016-11-04,2016-11-30,26
EMR,2018-12-04,2019-04-16,133
EMR,2019-06-11,2019-11-01,143
EMR,2020-03-23,2020-08-24,154
EMR,2021-12-08,2022-12-07,364
EMR,2023-03-28,2023-08-02,127
EMT,2013-05-01,2013-10-29,181
EMT,2013-11-12,2013-12-18,36
EMT,2014-07-11,2014-10-09,90
EMT,2016-02-02,2016-09-01,212
EMT,2016-11-10,2017-02-28,110
ENA,2011-01-18,2012-10-31,652
ENA,2013-09-25,2013-10-11,16
ENA,2013-10-24,2013-12-11,48
ENA,2014-01-06,2014-01-07,1
ENA,2014-02-11,2014-03-31,48
ENA,2014-05-14,2014-12-22,222
ENA,2014-12-31,2015-01-08,8
ENA,2015-03-04,2015-03-13,9
ENA,2015-03-19,2015-04-13,25
ENA,2015-04-14,2015-04-15,1
ENA,2015-05-08,2015-05-11,3
ENA,2015-09-04,2016-04-28,237
ENA,2016-07-22,2017-02-08,201
ENA,2017-02-10,2017-02-13,3
ENA,2017-04-27,2017-04-28,1
ENA,2017-05-01,2017-05-02,1
ENA,2017-08-08,2017-08-11,3
ENA,2017-08-18,2017-08-21,3
ENA,2017-10-26,2017-10-30,4
ENB,2013-08-15,2014-02-21,190
ENB,2014-11-21,2014-12-30,39
ENB,2015-07-20,2016-04-25,280
ENB,2017-04-25,2017-09-18,146
ENB,2017-11-10,2018-08-13,276
ENB,2018-11-20,2019-01-31,72
ENB,2019-08-16,2019-11-07,83
ENB,2020-04-06,2020-12-15,253
ENB,2022-10-04,2024-01-16,469
ENE,2012-05-29,2013-02-13,260
ENE,2014-09-24,2014-11-06,43
ENE,2015-07-28,2016-04-25,272
ENE,2016-05-24,2016-10-18,147
ENR,2016-03-29,2016-04-04,6
ENR,2016-12-12,2017-02-09,59
ENR,2017-07-26,2018-01-23,181
ENR,2018-11-20,2019-11-15,360
ENR,2020-04-07,2020-07-06,90
ENR,2020-10-13,2020-12-16,64
ENR,2021-07-20,2022-12-08,506
ENX,2010-12-08,2011-06-14,188
ENX,2013-04-18,2014-02-20,308
ENX,2016-11-09,2017-06-26,229
ENX,2018-01-03,2018-12-19,350
ENX,2020-04-03,2020-07-24,112
ENX,2021-12-07,2023-01-24,413
ENX,2023-09-21,2024-01-09,110
EOS,2011-06-13,2012-02-14,246
EOS,2015-09-25,2015-12-29,95
EOS,2016-01-14,2016-05-03,110
EOS,2018-11-26,2019-03-12,106
EOS,2020-03-26,2020-06-17,83
EOS,2022-02-15,2023-01-24,343
EOS,2023-04-05,2023-05-31,56
EPD,2011-10-03,2011-10-19,16
EPD,2014-12-17,2016-05-09,509
EPD,2016-12-06,2017-01-30,55
EPD,2017-08-30,2018-01-19,142
EPD,2018-04-13,2018-05-07,24
EPD,2018-12-17,2019-03-08,81
EPD,2019-10-31,2020-12-01,397
EPD,2021-12-22,2022-02-08,48
EPD,2022-11-16,2023-02-13,89
EPM,2011-08-24,2011-12-15,113
EPM,2012-07-10,2013-01-30,204
EPM,2014-05-23,2015-11-11,537
EPM,2015-12-24,2016-06-06,165
EPM,2017-06-05,2018-02-22,262
EPM,2018-12-19,2020-12-30,742
EPM,2022-08-23,2022-08-24,1
EPM,2023-02-15,2023-05-31,105
EQT,2010-10-18,2010-12-08,51
EQT,2012-01-26,2012-08-10,197
EQT,2014-09-11,2015-05-27,258
EQT,2015-07-22,2016-05-06,289
EQT,2016-11-16,2017-09-06,294
EQT,2017-12-20,2018-08-10,233
EQT,2018-08-27,2020-05-06,618
EQT,2022-12-20,2023-07-03,195
EQT,2024-01-18,2024-06-03,137
EQX,2021-01-04,2022-03-30,450
EQX,2022-06-06,2023-03-14,281
EQX,2023-10-13,2023-12-27,75
EQX,2024-02-08,2024-04-03,55
ERF,2011-08-24,2013-05-07,622
ERF,2014-10-09,2016-05-12,581
ERF,2017-05-16,2017-07-28,73
ERF,2018-10-26,2020-12-17,783
ERF,2023-04-12,2023-08-30,140
ERF,2024-01-11,2024-03-19,68
ERG,2010-10-18,2011-05-25,219
ERG,2011-07-08,2012-05-03,300
ERG,2012-05-18,2013-03-11,297
ERG,2013-05-22,2013-09-09,110
ERG,2014-04-21,2015-03-16,329
ERG,2015-12-28,2016-06-08,163
ERL,2012-08-21,2012-08-31,10
ERM,2018-12-07,2019-10-31,328
ERM,2020-03-20,2020-11-03,228
ERM,2022-03-11,2023-01-27,322
ERX,2010-10-18,2010-11-08,21
ERX,2011-08-16,2012-03-13,210
ERX,2012-05-23,2012-09-13,113
ERX,2014-10-21,2016-06-01,589
ERX,2017-04-06,2017-11-10,218
ERX,2018-04-10,2018-05-03,23
ERX,2018-10-29,2021-01-06,800
ERX,2021-09-23,2021-09-28,5
ERX,2023-04-25,2023-09-05,133
ERX,2023-12-27,2024-03-28,92
ESE,2011-06-14,2012-02-27,258
ESE,2013-05-21,2013-12-13,206
ESE,2014-06-16,2014-09-02,78
ESE,2015-09-03,2015-12-07,95
ESE,2016-01-12,2016-04-11,90
ESE,2017-09-22,2017-10-27,35
ESE,2018-04-27,2018-08-09,104
ESE,2020-04-17,2020-08-26,131
ESE,2021-06-29,2022-08-30,427
ESE,2024-03-13,2024-05-22,70
ESGI,2011-11-18,2013-08-07,628
ESGI,2014-01-06,2015-03-09,427
ESGI,2015-10-16,2016-05-18,215
ESGI,2017-07-26,2018-06-26,335
ESGI,2018-09-19,2019-10-11,387
ESGI,2019-12-02,2019-12-27,25
ESGI,2020-03-17,2020-06-23,98
ESGI,2020-09-22,2020-12-30,99
ESGI,2021-01-19,2021-06-01,133
ESGI,2021-06-21,2021-10-29,130
ESGI,2021-11-30,2022-12-06,371
ESGI,2023-06-16,2024-01-25,223
ESGI,2024-02-15,2024-05-01,76
ESK,2010-10-21,2010-11-10,20
ESK,2011-07-28,2012-03-14,230
ESK,2012-05-03,2012-10-05,155
ESK,2013-02-04,2013-12-02,301
ESK,2014-03-21,2014-12-04,258
ESK,2015-05-12,2015-05-19,7
ESK,2015-05-20,2015-05-22,2
ESK,2015-05-28,2015-06-23,26
ESK,2015-06-24,2015-06-30,6
ESK,2015-07-07,2015-09-30,85
ESK,2015-12-15,2016-03-17,93
ESK,2016-03-22,2016-04-27,36
ESK,2017-03-06,2017-11-13,252
